城市,区县,2020占比_无约束,2020占比_约束,2020_CCG,2020_CEADs,2020_均值,2020_差值,2020_SMAPE,2020_差异水平
四川甘孜,九龙县,0.08806760790937557,0.08403770195000514,9.496260320350581,57.30172529311497,33.39899280673278,47.80546497276439,1.431344509380758,68.42608980716045
四川甘孜,雅江县,0.05347376750135995,0.05102684905496057,5.7660339432105445,40.535354095120184,23.150694019165364,34.76932015190964,1.50186945251515,52.2189798208725
四川甘孜,道孚县,0.04608097286905095,0.043972343015385926,4.9688747607386095,31.628585032612737,18.298729896675674,26.659710271874125,1.4569158855510178,38.84095539928106
四川甘孜,炉霍县,0.06942070485344813,0.06624406682689372,7.485579551438991,36.47672905607832,21.981154303758654,28.991149504639328,1.3189093304204687,38.23669758128356
四川甘孜,甘孜县,0.048884808456984265,0.04664787724470241,5.271210128651372,32.510198714170926,18.89070442141115,27.238988585519554,1.4419255088574818,39.27659247693842
四川甘孜,新龙县,0.008340256462402922,0.007958612745508721,0.8993232402424854,6.062414363775943,3.4808688020092142,5.163091123533458,1.4832765660553588,7.658292071945612
四川甘孜,德格县,0.019221525025143776,0.018341962833256783,2.0726418001580162,14.1687242544281,8.120683027293058,12.096082454270082,1.4895400317456031,18.01759904293089
四川甘孜,白玉县,0.017074209541884464,0.0162929068538952,1.8410984744901577,11.253672274945814,6.547385374717986,9.412573800455656,1.4376080315665063,13.531591693247524
四川甘孜,石渠县,0.021756396746072236,0.020760840775122674,2.345975007588862,16.037249190271226,9.191612098930044,13.691274182682363,1.4895400322948904,20.393700988230886
四川甘孜,色达县,0.04003034495458049,0.03819858717759943,4.316440351068735,28.343419061254927,16.32992970616183,24.026978710186192,1.471346119825611,35.35200189636502
四川甘孜,理塘县,0.05273474622694299,0.05032164482529563,5.6863458652584065,24.06203471076347,14.874190288010938,18.375688845505064,1.2354076752881427,22.701467038443667
四川甘孜,巴塘县,0.04124977687043326,0.03936221882748155,4.447930727505415,26.83880540241779,15.643368064961603,22.390874674912375,1.431333366441975,32.04880602602269
四川甘孜,乡城县,0.07280113383852045,0.06946980998325375,7.8500885281076735,46.34239867566124,27.096243601884456,38.49231014755356,1.4205773579949859,54.68130425253522
四川甘孜,稻城县,0.048657501414439315,0.04643097159748435,5.2466997905157315,32.56711303388112,18.906906412198428,27.32041324336539,1.4449964815893257,39.47790101222941
四川甘孜,得荣县,0.010544084311514068,0.010061595128353785,1.1369602495039777,8.787435870056534,4.962198059780256,7.650475620552556,1.5417513626796562,11.795131213134392
